Start_Lat,Start_Lng,City,County,Via,Road_Type,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Sunrise_Sunset,Hour,DayOfWeek,Month,Clase_Accidente,Target_Severity,Duration_min,MUTCD_Category,Corregimiento,Start_Time,End_Time,Estado_Reclamo,No_Poliza,Lag_Apertura_dias,INEC_2023,INEC_2024,INEC_weight,YoY_growth
9.017348,-79.476382,Panama City,Juan Díaz,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,84.3,78.4,6.85,4.0,0.111,Overcast,Day,7,5,6,Colisión,0,18.2,Menor,Juan Díaz,2023-06-03 07:04:00,2023-06-03 00:18:13,Cerrado,PA-303625,1.1,1788,1969,0.08951,0.1012
9.108327,-79.300017,Panama City,Pacora,Vías-Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,78.4,64.9,8.97,5.3,0.001,Partly Cloudy,Day,15,4,2,Colisión con objeto fijo,0,15.3,Menor,Pacora,2023-02-10 15:45:00,2023-02-10 00:15:15,Cerrado,PA-525532,0.6,507,571,0.02596,0.1262
8.994303,-79.521018,Panama City,Bella Vista,Avenida Federico Boyd,avenue,False,True,False,False,False,False,False,False,False,True,False,False,82.8,82.0,4.69,10.7,0.305,Overcast,Day,12,1,8,Colisión,0,5.7,Menor,Bella Vista,2023-08-01 12:24:00,2023-08-01 00:05:44,Cerrado,PA-985028,1.2,1967,2022,0.09192,0.028
9.030847,-79.499517,Panama City,Don Bosco,Avenida Segunda,avenue,False,False,False,False,True,False,False,False,False,False,False,True,80.1,75.3,7.46,13.9,0.441,Overcast,Day,15,4,6,Colisión,1,105.1,Intermedio,Don Bosco,2023-06-23 15:27:00,2023-06-23 01:45:03,Abierto,PA-650989,0.0,560,555,0.02523,-0.0089
9.004543,-79.469922,Panama City,Juan Díaz,Avenida Domingo Díaz,avenue,False,False,False,False,False,False,False,False,False,False,False,False,81.2,88.6,8.43,13.5,0.01,Rain,Day,9,2,11,Colisión,0,26.4,Menor,Juan Díaz,2024-11-13 09:36:00,2024-11-13 00:26:23,Cerrado,PA-260546,3.3,1788,1969,0.08951,0.1012
9.023707,-79.551959,Panama City,Betania,Avenida Ricardo J. Alfaro,avenue,False,False,False,False,False,False,False,False,False,False,False,False,75.1,72.0,8.47,14.6,0.034,Clear,Day,8,5,4,Colisión,0,13.4,Menor,Betania,2024-04-06 08:31:00,2024-04-06 00:13:26,Cerrado,PA-743898,2.3,1840,1994,0.09065,0.0837
9.088014,-79.365531,Panama City,Tocumen,Avenida Domingo Díaz,avenue,True,False,False,False,True,False,False,False,False,False,False,True,85.6,74.3,9.66,4.5,0.03,Partly Cloudy,Night,22,2,3,Colisión,1,105.2,Intermedio,Tocumen,2024-03-27 22:46:00,2024-03-27 01:45:11,Cerrado,PA-333268,0.0,1326,1276,0.05801,-0.0377
9.013835,-79.469717,Panama City,Juan Díaz,Corredor Sur,highway,False,False,False,False,False,False,False,False,False,False,False,False,78.9,88.9,8.23,4.5,0.002,Rain,Night,4,5,5,Colisión,0,8.8,Menor,Juan Díaz,2023-05-20 04:36:00,2023-05-20 00:08:48,Cerrado,PA-986759,2.2,1788,1969,0.08951,0.1012
8.977239,-79.536579,Panama City,Bella Vista,Avenida José D. Fábrega,avenue,False,False,False,False,False,False,False,False,False,False,False,True,84.6,85.8,7.58,14.8,0.072,Overcast,Day,16,6,5,Colisión,0,14.5,Menor,Bella Vista,2023-05-14 16:14:00,2023-05-14 00:14:31,Cerrado,PA-841192,4.0,1967,2022,0.09192,0.028
9.07776,-79.390277,Panama City,Tocumen,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,False,False,82.5,85.1,8.93,8.2,0.013,Heavy Rain,Day,15,2,7,Vuelco,1,69.8,Intermedio,Tocumen,2023-07-05 15:43:00,2023-07-05 01:09:50,Abierto,PA-499780,3.9,1326,1276,0.05801,-0.0377
8.995809,-79.508228,Panama City,San Francisco,Calle 65 Este - Calle José A. Fernandéz,street,False,False,True,False,False,False,False,False,False,False,False,False,85.8,85.8,5.54,8.4,0.183,Rain,Night,19,1,9,Colisión,0,26.3,Menor,San Francisco,2024-09-17 19:25:00,2024-09-17 00:26:17,Cerrado,PA-840385,0.3,1856,2061,0.09369,0.1105
9.011767,-79.527038,Panama City,Betania,Avenida El Paical,avenue,False,False,False,False,False,False,False,False,False,True,False,False,82.5,66.4,9.42,7.3,0.013,Clear,Day,13,3,1,Colisión,0,20.7,Menor,Betania,2024-01-18 13:41:00,2024-01-18 00:20:42,Cerrado,PA-948527,0.0,1840,1994,0.09065,0.0837
9.048199,-79.551805,Panama City,24 de Diciembre,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,False,False,80.6,58.2,9.19,6.6,0.034,Clear,Day,18,4,12,Colisión,0,24.7,Menor,24 de Diciembre,2023-12-01 18:41:00,2023-12-01 00:24:43,Abierto,PA-456426,1.8,1131,1151,0.05233,0.0177
9.015842,-79.46139,Panama City,Juan Díaz,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,True,False,False,84.1,62.7,9.75,7.3,0.005,Clear,Day,12,0,12,Colisión,0,10.9,Menor,Juan Díaz,2024-12-16 12:30:00,2024-12-16 00:10:54,Cerrado,PA-911219,0.0,1788,1969,0.08951,0.1012
9.035106,-79.520672,Panama City,Ernesto Córdoba Campos,Carretera Transístmica - Boyd Roosevelt,highway,False,False,False,False,False,False,False,False,False,False,False,False,82.1,79.3,8.67,9.6,0.102,Thunderstorm,Day,8,4,6,Colisión,0,25.6,Menor,Ernesto Córdoba Campos,2023-06-23 08:20:00,2023-06-23 00:25:37,Cerrado,PA-748777,2.6,557,597,0.02714,0.0718
8.985863,-79.522868,Panama City,Bella Vista,Calle San Juan B. de La Salle,street,False,False,False,False,False,True,False,False,False,True,False,False,81.7,85.1,6.24,4.0,0.445,Rain,Day,10,1,11,Colisión,0,8.7,Menor,Bella Vista,2023-11-28 10:57:00,2023-11-28 00:08:41,Cerrado,PA-340717,1.3,1967,2022,0.09192,0.028
8.990755,-79.532057,Panama City,Curundú,Calle Martín Sosa,street,False,True,False,False,True,False,False,False,False,False,False,False,83.3,83.5,7.36,11.5,0.121,Rain,Day,13,1,10,Colisión,0,15.2,Menor,Curundú,2023-10-10 13:03:00,2023-10-10 00:15:11,Cerrado,PA-930598,0.0,244,202,0.00918,-0.1721
9.055411,-79.50154,Panama City,Las Mañanitas,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,False,False,False,78.3,77.2,7.42,10.0,0.031,Overcast,Day,14,1,8,Colisión,0,9.2,Menor,Las Mañanitas,2023-08-22 14:02:00,2023-08-22 00:09:12,Abierto,PA-120796,2.4,602,589,0.02678,-0.0216
9.096569,-79.237602,Panama City,Las Garzas,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,True,False,False,False,False,False,83.1,62.4,9.6,5.2,0.002,Partly Cloudy,Day,6,6,2,Colisión con objeto fijo,1,30.4,Intermedio,Las Garzas,2023-02-05 06:27:00,2023-02-05 00:30:26,Abierto,PA-681439,0.0,200,211,0.00959,0.055
9.159015,-79.614751,Panama City,Chilibre,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,True,False,False,81.2,67.4,9.42,6.5,0.005,Clear,Day,18,6,1,Colisión,0,18.4,Menor,Chilibre,2024-01-28 18:01:00,2024-01-28 00:18:26,Cerrado,PA-910046,2.1,349,602,0.02737,0.7249
8.993905,-79.503681,Panama City,San Francisco,Calle 66 Este,street,False,False,False,False,False,False,False,False,False,False,False,True,84.6,61.3,7.84,9.6,0.001,Partly Cloudy,Day,16,0,2,Colisión,0,27.1,Menor,San Francisco,2023-02-20 16:54:00,2023-02-20 00:27:05,Cerrado,PA-214550,1.7,1856,2061,0.09369,0.1105
9.067557,-79.378863,Panama City,Tocumen,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,True,False,False,False,79.4,82.4,7.26,7.2,0.044,Overcast,Day,16,1,6,Colisión con objeto fijo,0,13.6,Menor,Tocumen,2023-06-13 16:07:00,2023-06-13 00:13:33,Cerrado,PA-950509,5.4,1326,1276,0.05801,-0.0377
8.9892,-79.509695,Panama City,San Francisco,Avenida Belisario Porras,avenue,False,False,False,False,False,False,False,False,False,True,False,True,81.6,56.8,7.56,12.6,0.023,Partly Cloudy,Day,9,0,3,Colisión,0,6.0,Menor,San Francisco,2024-03-25 09:23:00,2024-03-25 00:06:00,Cerrado,PA-311623,3.1,1856,2061,0.09369,0.1105
9.032646,-79.528415,Panama City,Ernesto Córdoba Campos,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,82.7,66.5,9.64,5.3,0.001,Clear,Day,14,2,12,Colisión,1,104.5,Intermedio,Ernesto Córdoba Campos,2023-12-13 14:54:00,2023-12-13 01:44:28,Cerrado,PA-725654,3.2,557,597,0.02714,0.0718
9.056677,-79.530794,Panama City,24 de Diciembre,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,83.1,56.0,9.93,5.5,0.007,Clear,Night,20,3,2,Colisión,0,15.8,Menor,24 de Diciembre,2024-02-01 20:19:00,2024-02-01 00:15:46,Cerrado,PA-840656,0.0,1131,1151,0.05233,0.0177
8.996459,-79.502209,Panama City,Bella Vista,Avenida Balboa,avenue,True,False,False,False,False,False,False,False,False,False,False,True,83.6,78.0,8.52,14.5,0.046,Thunderstorm,Day,9,0,7,Colisión,0,24.1,Menor,Bella Vista,2024-07-08 09:30:00,2024-07-08 00:24:05,Abierto,PA-173585,1.7,1967,2022,0.09192,0.028
9.091248,-79.558182,Panama City,Las Cumbres,Carretera Transístmica Boyd Roosevelt,highway,False,False,False,False,False,False,False,False,True,False,False,False,76.7,56.1,8.71,8.4,0.014,Clear,Day,7,0,1,Colisión,1,57.2,Intermedio,Las Cumbres,2023-01-30 07:57:00,2023-01-30 00:57:09,Cerrado,PA-579732,1.1,471,454,0.02064,-0.0361
8.942412,-79.564751,Panama City,Ancón,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,80.5,82.7,7.54,9.1,0.054,Thunderstorm,Day,18,1,10,Colisión,0,8.8,Menor,Ancón,2023-10-10 18:21:00,2023-10-10 00:08:45,Abierto,PA-870939,4.3,2719,2881,0.13097,0.0596
9.063969,-79.535248,Panama City,24 de Diciembre,Vías - Otras carreteras vecinales,highway,False,False,False,False,True,False,False,False,False,False,False,False,82.6,55.2,7.04,10.5,0.007,Fair,Night,5,3,3,Colisión,0,26.1,Menor,24 de Diciembre,2024-03-28 05:24:00,2024-03-28 00:26:03,Abierto,PA-211737,0.0,1131,1151,0.05233,0.0177
9.026091,-79.508163,Panama City,Pedregal,Avenida José María Torrijos,avenue,False,True,True,False,False,False,False,False,False,False,False,True,81.3,78.2,7.36,7.0,0.264,Overcast,Day,16,1,5,Colisión,1,53.7,Intermedio,Pedregal,2024-05-07 16:35:00,2024-05-07 00:53:43,Cerrado,PA-921469,2.6,694,809,0.03678,0.1657
8.950982,-79.564269,Panama City,Ancón,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,83.1,78.6,8.42,6.7,0.061,Overcast,Day,8,6,8,Colisión,0,14.2,Menor,Ancón,2023-08-13 08:32:00,2023-08-13 00:14:13,Cerrado,PA-605869,2.4,2719,2881,0.13097,0.0596
9.044578,-79.540169,Panama City,24 de Diciembre,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,True,82.9,80.7,9.71,4.5,0.028,Thunderstorm,Night,19,4,9,Vuelco,1,94.3,Intermedio,24 de Diciembre,2024-09-27 19:56:00,2024-09-27 01:34:17,Cerrado,PA-939198,0.0,1131,1151,0.05233,0.0177
9.036394,-79.534809,Panama City,Ernesto Córdoba Campos,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,75.8,79.6,8.64,14.7,0.0,Clear,Night,5,2,1,Colisión,1,112.8,Intermedio,Ernesto Córdoba Campos,2024-01-17 05:49:00,2024-01-17 01:52:47,Abierto,PA-767094,2.0,557,597,0.02714,0.0718
8.966981,-79.544608,Panama City,Ancón,Avenida Omar Torrijos Herrera,avenue,False,False,False,False,True,False,False,False,False,False,True,True,78.3,94.6,9.85,7.8,0.087,Overcast,Day,14,4,8,Colisión,1,114.9,Intermedio,Ancón,2024-08-16 14:36:00,2024-08-16 01:54:56,Abierto,PA-681631,0.3,2719,2881,0.13097,0.0596
9.079209,-79.372033,Panama City,Tocumen,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,False,True,False,False,84.4,85.0,7.68,14.1,0.038,Overcast,Day,11,5,9,Colisión,0,15.1,Menor,Tocumen,2023-09-23 11:51:00,2023-09-23 00:15:07,Cerrado,PA-850365,0.3,1326,1276,0.05801,-0.0377
8.996827,-79.524312,Panama City,Bella Vista,Avenida Ricardo Arango,avenue,False,False,True,False,False,False,False,False,False,False,False,False,82.8,76.4,8.84,5.8,0.079,Thunderstorm,Night,20,5,10,Colisión,0,11.7,Menor,Bella Vista,2024-10-12 20:58:00,2024-10-12 00:11:41,Cerrado,PA-420877,1.5,1967,2022,0.09192,0.028
9.015437,-79.492983,Panama City,Pueblo Nuevo,Avenida Simón Bolívar,avenue,False,False,False,False,False,False,False,False,False,False,False,True,80.7,83.3,7.45,12.5,0.048,Rain,Day,10,0,9,Colisión,1,50.2,Intermedio,Pueblo Nuevo,2023-09-25 10:54:00,2023-09-25 00:50:14,Abierto,PA-188946,0.0,1022,1080,0.0491,0.0568
8.936181,-79.56482,Panama City,Ancón,Avenida de la Amistad,avenue,False,False,False,False,False,False,False,True,False,False,False,False,80.1,76.0,7.21,4.2,0.051,Rain,Day,15,2,6,Colisión,0,15.3,Menor,Ancón,2023-06-14 15:30:00,2023-06-14 00:15:17,Abierto,PA-277356,2.1,2719,2881,0.13097,0.0596
9.085596,-79.547792,Panama City,Las Cumbres,Carretera Transístmica Boyd Roosevelt,highway,False,False,False,False,False,False,False,False,False,False,True,False,78.9,88.8,8.04,5.6,0.305,Overcast,Day,7,2,5,Colisión,1,102.6,Intermedio,Las Cumbres,2023-05-10 07:03:00,2023-05-10 01:42:33,Abierto,PA-361289,0.4,471,454,0.02064,-0.0361
9.013314,-79.506252,Panama City,Don Bosco,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,True,True,False,87.0,67.4,9.56,12.4,0.03,Clear,Day,8,1,4,Colisión,0,8.2,Menor,Don Bosco,2023-04-25 08:29:00,2023-04-25 00:08:12,Cerrado,PA-209419,1.5,560,555,0.02523,-0.0089
8.992501,-79.517575,Panama City,San Francisco,Avenida Cincuentenario,avenue,False,False,False,False,False,False,False,False,False,False,False,True,82.1,83.5,7.35,5.3,0.082,Thunderstorm,Day,13,3,10,Colisión,0,20.2,Menor,San Francisco,2023-10-26 13:57:00,2023-10-26 00:20:10,Abierto,PA-970554,2.4,1856,2061,0.09369,0.1105
8.99209,-79.543895,Panama City,Betania,Avenida 7 AC Norte ,avenue,False,False,False,False,False,False,False,True,False,False,False,True,88.7,72.4,8.46,9.5,0.015,Clear,Day,16,3,12,Colisión,0,23.4,Menor,Betania,2024-12-12 16:50:00,2024-12-12 00:23:22,Cerrado,PA-112550,0.0,1840,1994,0.09065,0.0837
9.044147,-79.531769,Panama City,24 de Diciembre,Carretera Panamericana,highway,False,False,False,False,False,False,False,False,True,False,False,False,76.5,75.7,7.27,4.5,0.017,Clear,Day,13,6,2,Colisión con objeto fijo,0,9.5,Menor,24 de Diciembre,2024-02-25 13:16:00,2024-02-25 00:09:32,Abierto,PA-520289,0.0,1131,1151,0.05233,0.0177
9.039922,-79.518259,Panama City,Pedregal,Avenida José María Torrijos,avenue,False,False,True,False,False,False,False,True,False,False,False,True,80.4,90.3,7.98,12.9,0.08,Overcast,Night,22,2,7,Colisión,0,23.9,Menor,Pedregal,2023-07-19 22:19:00,2023-07-19 00:23:56,Abierto,PA-899137,1.3,694,809,0.03678,0.1657
9.023043,-79.472365,Panama City,Juan Díaz,Avenida José Agustín Arango,avenue,False,False,False,False,False,False,False,False,False,False,False,False,86.5,85.0,7.7,3.4,0.051,Rain,Day,7,4,5,Colisión,0,21.1,Menor,Juan Díaz,2024-05-31 07:20:00,2024-05-31 00:21:07,Cerrado,PA-414718,0.9,1788,1969,0.08951,0.1012
9.008293,-79.506226,Panama City,San Francisco,Calle 66 Este,street,False,False,True,False,False,False,False,False,False,False,False,True,84.3,70.7,9.48,14.0,0.027,Partly Cloudy,Day,18,3,1,Colisión,0,8.7,Menor,San Francisco,2024-01-25 18:14:00,2024-01-25 00:08:41,Cerrado,PA-593804,0.2,1856,2061,0.09369,0.1105
8.947593,-79.549671,Panama City,Ancón,Vías - Otras carreteras vecinales,highway,False,True,False,False,False,False,False,False,False,False,False,False,80.9,80.7,4.94,6.3,0.166,Heavy Rain,Day,17,2,6,Colisión,0,17.2,Menor,Ancón,2023-06-28 17:16:00,2023-06-28 00:17:12,Abierto,PA-432338,0.9,2719,2881,0.13097,0.0596
9.114639,-79.050954,Panama City,San Martín,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,True,81.5,79.6,9.39,13.5,0.099,Partly Cloudy,Night,22,5,1,Colisión,0,7.4,Menor,San Martín,2024-01-06 22:17:00,2024-01-06 00:07:24,Cerrado,PA-334210,0.0,47,36,0.00164,-0.234
9.013549,-79.469554,Panama City,Juan Díaz,Corredor Sur,highway,False,False,False,False,False,False,False,False,False,False,False,False,80.2,75.0,9.45,4.4,0.045,Clear,Night,19,0,12,Colisión con objeto fijo,1,31.1,Intermedio,Juan Díaz,2023-12-18 19:47:00,2023-12-18 00:31:03,Cerrado,PA-290816,0.6,1788,1969,0.08951,0.1012
9.106164,-79.308581,Panama City,Pacora,Carretera Panamericana,highway,False,False,False,False,False,True,False,False,False,True,False,False,82.3,85.7,8.01,10.2,0.231,Rain,Day,16,5,8,Colisión,1,76.4,Intermedio,Pacora,2024-08-10 16:25:00,2024-08-10 01:16:24,Cerrado,PA-192374,2.8,507,571,0.02596,0.1262
9.00527,-79.46396,Panama City,Juan Díaz,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,True,False,False,False,False,False,False,83.4,63.8,9.36,8.6,0.045,Clear,Day,7,1,12,Colisión,0,26.3,Menor,Juan Díaz,2023-12-12 07:04:00,2023-12-12 00:26:20,Cerrado,PA-415830,0.0,1788,1969,0.08951,0.1012
9.058653,-79.558035,Panama City,Alcalde Díaz,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,80.4,79.4,7.32,12.9,0.088,Heavy Rain,Night,19,2,5,Colisión,1,38.0,Intermedio,Alcalde Díaz,2024-05-08 19:45:00,2024-05-08 00:37:59,Cerrado,PA-996127,5.7,557,464,0.02109,-0.167
8.948324,-79.545781,Panama City,Ancón,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,True,False,81.8,63.7,7.64,10.6,0.015,Partly Cloudy,Night,23,6,1,Colisión,0,25.7,Menor,Ancón,2023-01-08 23:33:00,2023-01-08 00:25:40,Abierto,PA-323771,3.0,2719,2881,0.13097,0.0596
8.945374,-79.565477,Panama City,Ancón,Avenida Omar Torrijos Herrera,avenue,False,False,False,False,False,False,False,False,False,False,False,False,80.6,89.0,4.98,11.0,0.254,Rain,Day,13,4,7,Colisión con objeto fijo,0,28.0,Menor,Ancón,2024-07-19 13:02:00,2024-07-19 00:28:00,Cerrado,PA-916585,2.7,2719,2881,0.13097,0.0596
9.08643,-79.553979,Panama City,Las Cumbres,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,True,80.7,83.7,7.48,9.4,0.041,Rain,Day,11,3,6,Otras,1,118.8,Intermedio,Las Cumbres,2024-06-13 11:51:00,2024-06-13 01:58:47,Cerrado,PA-626862,1.6,471,454,0.02064,-0.0361
8.980209,-79.527142,Panama City,Santa Ana,Avenida B,avenue,False,False,False,True,False,False,False,False,False,False,False,True,82.9,56.6,8.98,6.1,0.029,Fair,Day,15,2,2,Colisión,1,94.3,Intermedio,Santa Ana,2023-02-01 15:43:00,2023-02-01 01:34:16,Cerrado,PA-370582,2.4,303,274,0.01246,-0.0957
9.027255,-79.534409,Panama City,Bella Vista,Calle Eusebio A. Morales,street,False,False,False,False,False,False,False,False,False,False,True,True,78.3,60.0,7.47,12.1,0.009,Partly Cloudy,Day,6,4,4,Atropello,2,149.1,Mayor,Bella Vista,2024-04-26 06:04:00,2024-04-26 02:29:04,Abierto,PA-258059,1.9,1967,2022,0.09192,0.028
9.005526,-79.536899,Panama City,Betania,Avenida Simón Bolívar,avenue,False,False,False,False,False,False,False,False,False,False,False,True,81.1,75.0,9.57,7.8,0.026,Overcast,Day,18,5,6,Colisión,1,95.0,Intermedio,Betania,2023-06-24 18:12:00,2023-06-24 01:35:00,Cerrado,PA-667872,2.5,1840,1994,0.09065,0.0837
9.016555,-79.447939,Panama City,Juan Díaz,Avenida Marina del Norte,avenue,False,False,False,False,False,False,False,False,False,False,False,True,87.1,66.9,8.64,13.9,0.031,Partly Cloudy,Day,17,5,12,Colisión con objeto fijo,1,43.3,Intermedio,Juan Díaz,2023-12-09 17:53:00,2023-12-09 00:43:19,Cerrado,PA-580249,0.0,1788,1969,0.08951,0.1012
9.028284,-79.481478,Panama City,Juan Díaz,Avenida José Agustín Arango,avenue,False,False,False,True,False,False,False,False,False,False,False,True,87.6,77.2,9.33,8.7,0.071,Heavy Rain,Day,17,4,8,Otras,1,89.1,Intermedio,Juan Díaz,2024-08-02 17:39:00,2024-08-02 01:29:04,Cerrado,PA-526296,2.5,1788,1969,0.08951,0.1012
9.010888,-79.497419,Panama City,San Francisco,Avenida Nicanor de Obarrio - Calle 50,avenue,False,False,False,True,False,False,False,False,False,False,False,True,82.9,77.6,9.41,9.2,0.021,Clear,Day,15,5,4,Colisión,0,13.0,Menor,San Francisco,2023-04-29 15:09:00,2023-04-29 00:13:00,Abierto,PA-373986,0.8,1856,2061,0.09369,0.1105
9.023881,-79.506914,Panama City,Don Bosco,Vías - Otras carreteras vecinales,highway,True,False,False,False,False,False,False,False,False,False,False,False,82.9,61.9,9.57,8.3,0.001,Partly Cloudy,Day,16,0,4,Colisión,0,10.5,Menor,Don Bosco,2023-04-10 16:43:00,2023-04-10 00:10:29,Cerrado,PA-590737,0.0,560,555,0.02523,-0.0089
9.001708,-79.514055,Panama City,Bella Vista,Avenida Aquilino de La Guardia,avenue,False,False,False,False,False,False,False,False,False,False,False,False,74.8,88.2,4.17,6.1,0.234,Rain,Day,11,0,5,Colisión,0,8.5,Menor,Bella Vista,2023-05-01 11:18:00,2023-05-01 00:08:30,Abierto,PA-325571,3.9,1967,2022,0.09192,0.028
8.996403,-79.483606,Panama City,Pueblo Nuevo,Avenida 12 de Octubre,avenue,False,False,False,False,False,False,False,False,False,False,False,True,78.3,92.9,8.16,8.1,0.017,Overcast,Night,22,2,5,Colisión,0,11.7,Menor,Pueblo Nuevo,2024-05-08 22:45:00,2024-05-08 00:11:44,Abierto,PA-732990,1.5,1022,1080,0.0491,0.0568
8.947239,-79.561075,Panama City,Ancón,Puente de Las Américas,other,False,False,False,False,False,False,False,False,False,False,False,False,81.4,79.3,4.33,13.8,0.237,Heavy Rain,Day,11,5,11,Colisión,1,105.9,Intermedio,Ancón,2023-11-18 11:13:00,2023-11-18 01:45:53,Cerrado,PA-618944,0.0,2719,2881,0.13097,0.0596
8.940109,-79.550544,Panama City,Ancón,Avenida Demetrio B. Lakas,avenue,False,False,True,False,False,False,False,False,False,False,False,True,74.9,86.7,9.08,7.8,0.021,Heavy Rain,Day,10,1,11,Colisión,1,96.0,Intermedio,Ancón,2024-11-19 10:45:00,2024-11-19 01:36:02,Abierto,PA-574948,0.0,2719,2881,0.13097,0.0596
9.009038,-79.486427,Panama City,Parque Lefevre,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,True,False,False,False,False,False,False,82.8,74.2,8.95,13.9,0.088,Partly Cloudy,Day,17,0,4,Colisión con objeto fijo,1,68.0,Intermedio,Parque Lefevre,2024-04-15 17:05:00,2024-04-15 01:08:01,Cerrado,PA-494251,0.2,1062,1112,0.05055,0.0471
8.999118,-79.538835,Panama City,Betania,Avenida Simón Bolívar,avenue,False,False,False,False,False,True,False,False,True,False,False,False,81.3,92.7,8.57,14.6,0.251,Rain,Night,19,0,10,Colisión,0,24.1,Menor,Betania,2024-10-21 19:51:00,2024-10-21 00:24:03,Cerrado,PA-980113,0.9,1840,1994,0.09065,0.0837
9.019914,-79.465608,Panama City,Parque Lefevre,Avenida Santa Elena,avenue,False,False,True,False,False,False,False,False,False,False,False,False,87.1,75.6,8.41,11.0,0.118,Heavy Rain,Day,7,6,8,Colisión,0,10.4,Menor,Parque Lefevre,2023-08-13 07:42:00,2023-08-13 00:10:23,Cerrado,PA-676948,0.0,1062,1112,0.05055,0.0471
8.946991,-79.54914,Panama City,Ancón,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,False,84.6,85.0,5.06,7.7,0.131,Heavy Rain,Day,10,5,5,Colisión,0,13.4,Menor,Ancón,2023-05-20 10:24:00,2023-05-20 00:13:22,Cerrado,PA-278521,0.0,2719,2881,0.13097,0.0596
9.016807,-79.536713,Panama City,Santa Ana,Avenida B,avenue,False,False,False,True,False,False,False,False,False,False,False,True,87.3,80.7,8.59,6.2,0.092,Rain,Day,10,1,9,Vuelco,1,53.2,Intermedio,Santa Ana,2023-09-05 10:40:00,2023-09-05 00:53:12,Abierto,PA-462190,0.7,303,274,0.01246,-0.0957
9.016795,-79.483524,Panama City,Río Abajo,Vías - Otras carreteras vecinales,highway,False,False,False,False,False,False,False,False,False,False,False,True,82.0,55.9,9.49,3.5,0.043,Partly Cloudy,Day,14,3,3,Colisión,0,20.5,Menor,Río Abajo,2023-03-16 14:02:00,2023-03-16 00:20:32,Abierto,PA-943076,0.0,572,648,0.02946,0.1329
9.094288,-79.302174,Panama City,Pacora,Vías-Otras carreteras vecinales,highway,False,True,False,False,False,False,False,False,False,False,False,False,85.2,86.2,4.65,13.7,0.16,Rain,Night,5,3,6,Colisión,1,97.5,Intermedio,Pacora,2024-06-06 05:15:00,2024-06-06 01:37:28,Abierto,PA-124400,3.1,507,571,0.02596,0.1262
9.001471,-79.496754,Panama City,San Francisco,Boulevard Pacífica - Avenida República de Chile,avenue,False,False,False,False,True,False,False,False,False,False,False,False,80.7,86.8,9.14,12.4,0.006,Rain,Day,7,2,5,Colisión,0,21.7,Menor,San Francisco,2023-05-17 07:51:00,2023-05-17 00:21:39,Abierto,PA-362752,0.5,1856,2061,0.09369,0.1105
9.022513,-79.525401,Panama City,Betania,Vías - Otras carreteras vecinales,highway,True,False,False,False,False,False,False,False,False,False,False,False,80.7,93.7,7.73,13.0,0.023,Overcast,Day,14,4,9,Colisión,0,12.9,Menor,Betania,2024-09-20 14:49:00,2024-09-20 00:12:54,Cerrado,PA-640414,0.0,1840,1994,0.09065,0.0837
9.009046,-79.522176,Panama City,Betania,Calle 80 B Oeste,street,False,False,False,False,False,False,False,False,False,False,True,False,86.4,87.8,7.3,4.1,0.036,Rain,Day,17,3,9,Colisión,0,13.7,Menor,Betania,2024-09-26 17:36:00,2024-09-26 00:13:44,Abierto,PA-833708,1.4,1840,1994,0.09065,0.0837
